,Unnamed: 0.1,Unnamed: 0,Зарын гарчиг,Нийт үнэ 0,Огноо,Цаг,Зарын дугаар,Утасны дугаар,Өрөө,Дүүрэгт байршил,Тайлбар,url,Шал:,Тагт:,Ашиглалтад орсон огноо,Гараж:,Цонх:,Барилгын давхар,Хаалга:,М2 0,Байрны давхар,Лизингээр авах боломж,Цонхны тоо,Барилгын явц:,ad_page,ad_order,Код:,Байршил 2,mylocation,Хотхоны ID,Хотхоны нэр,Дэд байршил,Lat,Long,Дүүрэг,Байршил,Хороо,Нийт үнэ,М2,М2 үнэ
1045,1045,58,Худ 15-р хороо global town-д 79.13мкв 3 өрөө орон сууц,435.21 сая ₮,2024-03-11,16:59,8071410,,3 өрөө,"УБ — Хан-Уул, Хан-Уул, Хороо 15","
📍ХУД 15-р хороо
✅GLOBAL TOWN хотхонд
✅79.13мкв 3 өрөө орон сууц худалдана.

🏷️1мкв үнэ:5.500.000₮
🏷️Нийт үнэ:435.215.000₮
Төлбөрийн нөхцөл: Бэлэн

Урагшаа харсан 4 баруун харсан 1 цонхтой",https://www.unegui.mn/adv/8071410_khud-15-r-khoroo-global-town-d-79-13mkv-3-oroo-oron-suuts-khudaldana/,Паркет,Тагтгүй,2024,Байхгүй,Вакум,16,Бүргэд,79.13 м²,9,Лизинггүй,5,Ашиглалтад ороогүй,7.0,59.0,,,Зайсан хойно,,,,,,Хан-Уул,Хороо 15,15,435.21,79.13,5.499936812839631
1046,1046,2,Хотын төвд 1 өрөө 30м2 байр,"130 сая ₮
үнэ тохирно",2024-03-11,17:00,8065888,,1 өрөө,"УБ — Баянгол, Баянгол, Хороо 21","
Барс захын замын хойно UB premium 1 өрөө 30мкв байр маш цэвэр, тавилгатай нь зарна. Маш цэвэрхэн",https://www.unegui.mn/adv/8065888_khotyn-tovd-1-oroo-tseverkhen-bair-tavilgataizarna/,Паркет,Тагтгүй,2022,Байхгүй,Вакум,16,Бүргэд,30.0 м²,9,Лизинггүй,1,Ашиглалтад орсон,2.0,3.0,,,,,,,,,Баянгол,Хороо 21,21,130.0,30.0,4.333333333333333
1047,1047,57,10-р хороололд 3 өрөө 79.4m2,"277.9 сая ₮
үнэ тохирно",2024-03-11,17:02,8112374,,3 өрөө,"УБ — Баянгол, 10-р хороолол","
🔑Нам гүм байршилд #3өрөө байр хайж байгаа бол анхаарлаа хандуулна уу.

📍Байршил: БГД, 6-р хороо, #10рхороолол-д
/ #UBPalace-ын баруун талд, #е_март-ын ард талд/
✅Талбайн хэмжээ: 79,4 мкв
✅Ашиглалтад орсон огноо: 2011
✅Хэдэн давхар: 5/1
✅Цонхны тоо: 4
✅Тагт: 1
✅Тавилга: Гал тогооны тавилгатай
✅Ашиглалтын зардал: 120,000төг
✅Бартер: Оролцуулахгүй",https://www.unegui.mn/adv/8112374_10-r-khoroolold-3-oroo-khudaldana/,Паркет,1 тагттай,2011,Байхгүй,Вакум,5,Бүргэд,79.4 м²,1,Лизинггүй,4,Ашиглалтад орсон,7.0,58.0,,,10-р хороолол,,,,,,Баянгол,10-р хороолол,,277.9,79.4,3.4999999999999996
1048,1048,56,Jardin хотхон 4 өрөө байр 190м2,"1.2 Тэрбум ₮
үнэ тохирно",2024-03-11,17:03,7632212,,4 өрөө,УБ — Хан-Уул,"
✅ Хотхоны хамгийн гоё байршилтай
✅ 2 гарааштай ( тус бүрийн үнэ 50 сая)
✅ Америк сургуультай ойрхон
✅ Хотхондоо бассейн, фитнестэй
‼️ Агент битгий залгаарай",https://www.unegui.mn/adv/7632212_jardin-khotkhon/,Ламинат,1 тагттай,2016,Байгаа,Вакум,6,Мод,190.0 м²,2,Банкны лизингтэй,5,Ашиглалтад орсон,7.0,57.0,,,,,,,,,Хан-Уул,,,1200.0,190.0,6.315789473684211
1049,1049,54,Жаргалан хотхоны хажууд 4 өрөө 139м2 терразтай орон сууц,"530 сая ₮
үнэ тохирно",2024-03-11,17:05,7758462,,4 өрөө,"УБ — Хан-Уул, 120 мянгат","
Орчин: Жаргалан хотхон, Нархан хотхон,Хоум Плаза, Солонгос элчин, Энканто Оргил худалдааны төв, 130 сургууль,128 цэцэрлэг | Наадам центр, Төв цэнгэлдэх, Хурдын Рапид
- 100м2 терразтай харагдах орчин сайтай
- 2 ариун цэврийн өрөөтэй
- 3 унтлагын өрөөтэй
- Зүүн болон баруун хойшоо харсан
- СӨХ сайтай
- харуул хамгаалалттай тайван орчин
- давхартаа 2 айлтай
- Хотын төвтэй ойр орох гарах гарц сайтай
- хотын үнэ цэнтэй байршилд",https://www.unegui.mn/adv/7758462_zhargalan-khotkhony-khazhuud-4-oroo-terraztai-oron-suuts-khudaldana/,Паркет,3+ тагттай,2006,Байгаа,Вакум,9,Төмөр,139.0 м²,9,Банкны лизингтэй,6,Ашиглалтад орсон,7.0,55.0,,,120 мянгат,,,,,,Хан-Уул,120 мянгат,,530.0,139.0,3.8129496402877696
1050,1050,55,King tower 61мкв 2 өрөө байр,274 сая ₮,2024-03-11,17:05,8082695,,2 өрөө,"УБ — Хан-Уул, King Tower","
KINGTOWER хотхонд 61.19-мкв 2-өрөө орон сууц худалдана
✅127 байр
✅ Мастертай унтлагын өрөөтэй
✅ Үнэ ярилцана ‼️
✅ Маш цэвэрхэн байр шүү
✅ 61.19-мкв 2-өрөө
✅ 16/13 давхарт
✅ Баруун харууцтай
✅ Шилэн тагттай
✅ Гэрчилгээ бэлэн",https://www.unegui.mn/adv/8082695_king-tower-61mkv-2-oroo-zarna/,Паркет,1 тагттай,2018,Байхгүй,Вакум,16,Бүргэд,61.0 м²,13,Лизинггүй,4,Ашиглалтад орсон,7.0,56.0,,,Маршал,,,,,,Хан-Уул,King Tower,,274.0,61.0,4.491803278688525
1051,1051,53,Бзд 26-р хороо олимп хотхонд 50мкв 2өрөө байр,205 сая ₮,2024-03-11,17:06,8112403,,2 өрөө,"УБ — Баянзүрх, Олимп хотхон","
БЗД 26-р хороо Олимп хотхонд 50мкв 2өрөө байр #худалдана.

➖12/11давхарт
➖Баруун харууцтай 2 цонхтой
➖Зөв зохион байгуулалттай
➖ Жижиг хувцасны өрөөтэй
➖ Өвөлдөө маш дулаан
➖2024 онд шинэ сургууль ашиглалтанд орно
➖ СӨХ-ын үйл ажиллагаа сайн
➖Гадна болон дотор зогсоолын хүртээмж сайтай
➖ Бүх төрлийн худалдаа үйлчилгээнд ойр
➖ Гэрчилгээ бэлэн",https://www.unegui.mn/adv/8112403_bzd-26-r-khoroo-olimp-khotkhond-50mkv-2oroo-bair-khudaldana/,Паркет,1 тагттай,2016,Байхгүй,Вакум,12,Бүргэд,50.0 м²,11,Лизинггүй,2,Ашиглалтад орсон,7.0,54.0,,,Олимп хотхон,,,,,,Баянзүрх,Олимп хотхон,,205.0,50.0,4.1
1052,1052,51,"Бичилд гал тогоо тусдаа, 2 өрөө 56м2",138 сая ₮,2024-03-11,17:09,8088651,,2 өрөө,"УБ — Баянгол, 6-р бичил","
Бичилд гал тогоо тусдаа, засвар хийсэн 2 өрөө байр зарна.",https://www.unegui.mn/adv/8088651_bichild-gal-togoo-tusdaa-zasvar-khiisen-2-oroo/,Паркет,1 тагттай,1990,Байхгүй,Вакум,5,Бүргэд,56.0 м²,2,Лизинггүй,3,Ашиглалтад орсон,7.0,52.0,,,6-р бичил,,,,,,Баянгол,6-р бичил,,138.0,56.0,2.4642857142857144
1053,1053,52,Олимп хотхонд 4 өрөө байр 102мкв,380 сая ₮,2024-03-11,17:09,7996137,,4 өрөө,"УБ — Баянзүрх, Баянзүрх, Хороо 26","
БЗД, 26 хороо, Олимп хотхонд байршил сайтай 4 өрөө байр зарна.
102мкв | 16/7f | 380сая
Цонх: Баруун
-Мастер унтлагын өрөөтэй
-Бүрэн цутгамал
-Засвар хийх шаардлагагүй.
-Ганц айл амьдарч байсан.
-Гэрчилгээ бэлэн",https://www.unegui.mn/adv/7996137_olimp-khotkhond-4-oroo-khudaldana/,Паркет,1 тагттай,2015,Байхгүй,Вакум,16,Бүргэд,102.0 м²,7,Лизинггүй,4,Ашиглалтад орсон,7.0,53.0,,,Цэцэрлэгт хүрээлэн,,,,,,Баянзүрх,Хороо 26,26,380.0,102.0,3.7254901960784315
1054,1054,49,Solaris residence 4 өрөө,5.4 сая ₮,2024-03-11,17:10,8039789,,4 өрөө,"УБ — Хан-Уул, Хан-Уул, Хороо 15","
📍Solaris residence 4 өрөө худалдана.
✔️2024 оны 1-р улиралд орно.
✔️12 давхарт
✔️Зүүн болон урагш харсан
✔️92.49мкв
Үнэ -мкв 5400.000 ( нийт үнэ-499,400,000)💰",https://www.unegui.mn/adv/8039789_solaris-residence-4-oroo-khudaldana/,Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Төмөр,92.49 м²,12,Лизинггүй,4,Ашиглалтад орсон,7.0,50.0,,,Зайсан хойно,,,,,,Хан-Уул,Хороо 15,15,5.4,92.49,0.05838469023678236
1055,1055,50,"1 хороолол, цамбад гал тогоо тусдаа 3 өрөө",180 сая ₮,2024-03-11,17:10,8103321,,3 өрөө,"УБ — Сонгинохайрхан, 1-р хороолол","
1 хороолол, Цамбад гал тогоо тусдаа 3 өрөө байр зарна.
Баруун харсан цонхтой.
Шкаф үлдэнэ.",https://www.unegui.mn/adv/8103321_1-khoroolol-tsambad-gal-togoo-tusdaa-3-oroo/,Паркет,2 тагттай,1990,Байхгүй,Вакум,9,Бүргэд,85.0 м²,3,Лизинггүй,4,Ашиглалтад орсон,7.0,51.0,,,1-р хороолол,,,,,,Сонгинохайрхан,1-р хороолол,,180.0,85.0,2.1176470588235294
1056,1056,46,"3,4 хороолол эцэст 40 мкв 2 өрөө байр",117 сая ₮,2024-03-11,17:11,8088636,,2 өрөө,"УБ — Баянгол, Баянгол, Хороо 17","
3,4 хорооллын эцэс, Модны 2 ын зам дагуу 40 мкв 2 өрөө байр зарна.
Зүүн харсан цонхтой.
Гал тогооны тавилга үлдэнэ.
Гэрчилгээ бэлэн.",https://www.unegui.mn/adv/8088636_3-4-khoroolol-etsest-40-mkv-2-oroo/,Паркет,1 тагттай,2006,Байхгүй,Вакум,5,Бүргэд,40.0 м²,1,Лизинггүй,2,Ашиглалтад орсон,7.0,47.0,,,Модны 2,,,,,,Баянгол,Хороо 17,17,117.0,40.0,2.925
1057,1057,47,Хуучин драгоны ард гал тогоо тусдаа 3 өрөө 85м2,160 сая ₮,2024-03-11,17:11,8100040,,3 өрөө,"УБ — Сонгинохайрхан, 1-р хороолол","
Хуучин Драгоны ард гал тогоо тусдаа 3 өрөө байр зарна.
Баруун болон зүүн харсан цонхтой.",https://www.unegui.mn/adv/8100040_khuuchin-dragony-ard-gal-togoo-tusdaa-3-oroo/,Паркет,1 тагттай,1990,Байхгүй,Вакум,9,Бүргэд,85.0 м²,6,Лизинггүй,4,Ашиглалтад орсон,7.0,48.0,,,1-р хороолол,,,,,,Сонгинохайрхан,1-р хороолол,,160.0,85.0,1.8823529411764706
1058,1058,48,Цэцэрлэгт хүрээлэн park villa хотхонд 4 өрөө орон сууц,574 сая ₮,2024-03-11,17:11,8112431,,4 өрөө,"УБ — Баянзүрх, Баянзүрх, Хороо 26","
П #Цэцэрлэгт хүрээлэн Park Villa хотхонд 4 өрөө орон сууц худалдана.

✅ 102.5мкв / 4 өрөө / 2 ариун цэврийн өрөөтэй.
✅ Урагшаа харсан 3 цонх, зүүн тийшээ 1 цонхтой.
✅ 16/13 давхарт.

Үнэ: 1мкв 5,6 сая / нийт 574 сая /",https://www.unegui.mn/adv/8112431_tsetserlegt-khureelen-park-villa-khotkhond-4-oroo-oron-suuts-khudaldana/,Паркет,1 тагттай,2021,Байхгүй,Вакум,16,Бүргэд,102.5 м²,13,Лизинггүй,4,Ашиглалтад орсон,7.0,49.0,,,Цэцэрлэгт хүрээлэн,,,,,,Баянзүрх,Хороо 26,26,574.0,102.5,5.6
1059,1059,43,"Бзд 26-р хороо encanto tower хотхонд 81,5 мкв 2 өрөө","611.25 сая ₮
652 сая ₮ үнэ тохирно",2024-03-11,17:12,7806074,,2 өрөө,"УБ — Баянзүрх, Баянзүрх, Хороо 26","
🍀БЗД, 26-р хороо, 𝐄𝐧𝐜𝐚𝐧𝐭𝐨 𝐓𝐨𝐰𝐞𝐫 цогцолбор хотхонд 81.5 мкв, 2 өрөө байр худалдана.

▫️10/23 давхарт
▫️Мастер унтлагын өрөө; 2 ацө
▫️Хананд суурилагдсан тавилганууд дагалдана.
▫️Гэрчилгээ бэлэн
▫️2 машины зэрэгцээ дулаан зогсоол, агуулахтай ( Тусдаа 110 сая)

📌Үнэ: мкв 7,5 сая. Нийт 611,250,000

#encantotower #encanto",https://www.unegui.mn/adv/7806074_bzd-26-r-khoroo-encanto-tower-khotkhond-81-5-mkv-2-oroo-bair/,Мод,Тагтгүй,2020,Байгаа,Төмөр вакум,23,Төмөр вакум,81.5 м²,10,Лизинггүй,2,Ашиглалтад орсон,7.0,44.0,,,Цэцэрлэгт хүрээлэн,,,,,,Баянзүрх,Хороо 26,26,611.25,81.5,7.5
1060,1060,44,4-р хороолол дүүхээ төвийн урд 3 өрөө 40м2,198 сая ₮,2024-03-11,17:12,8112442,,3 өрөө,"УБ — Баянгол, 3, 4 хороолол","
4-р хороолол Дүүхээ төвийн зүүн урд талын 13-р байранд гал тогоо тусдаа 3 өрөө байр худалдана.

9/7 дхвхарт
Баруун зүүн тийш харууцтай
2 балкон дотроо агуулахын өрөөтэй.
Хуучнаар 40мк
Дэргэдээ улсын сургууль цэцэрлэгтэй
Үнэ-298 сая",https://www.unegui.mn/adv/8112442_4-r-khoroolol-duukhee-toviin-urd-3-oroo-khudaldana/,Паркет,2 тагттай,1985,Байхгүй,Вакум,9,Төмөр,40.0 м²,7,Лизинггүй,4,Ашиглалтад орсон,7.0,45.0,,,"3, 4 хороолол",,,,,,Баянгол,"3, 4 хороолол",,198.0,40.0,4.95
1061,1061,45,шинэ хороолол хотхонд 28 мкв 1 өрөө,85 сая ₮,2024-03-11,17:12,8098871,,1 өрөө,"УБ — Баянгол, 3, 4 хороолол","
3,4 хороолол, Гэмтлийн ард, 28 мкв 1 өрөө байр зарна.
Зүүн харсан цонхтой.",https://www.unegui.mn/adv/8098871_3-4-khoroolol-gemtliin-ard-shine-khoroolol-khotkhond-28-mkv-1-oroo/,Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Бүргэд,28.0 м²,14,Лизинггүй,1,Ашиглалтад орсон,7.0,46.0,,,"3, 4 хороолол",,,,,,Баянгол,"3, 4 хороолол",,85.0,28.0,3.0357142857142856
1062,1062,41,21 хороололд 51.4 мкв 2 өрөө байр,125 сая ₮,2024-03-11,17:13,8103367,,2 өрөө,"УБ — Сонгинохайрхан, 21-р хороолол","
21 хороолол, Чандмант апартментэд шинэ 2 өрөө байр зарна.
Баруун харсан цонхтой.",https://www.unegui.mn/adv/8103367_21-khoroolold-51-4-mkv-shine-2-oroo/,Паркет,1 тагттай,2024,Байхгүй,Вакум,10,Бүргэд,51.4 м²,7,Лизинггүй,2,Ашиглалтад орсон,7.0,42.0,,,21-р хороолол,,,,,,Сонгинохайрхан,21-р хороолол,,125.0,51.4,2.4319066147859925
1063,1063,42,"1 хороолол, цамбад гал тогоо тусдаа 1 өрөө 42м2",110 сая ₮,2024-03-11,17:13,8103306,,1 өрөө,"УБ — Сонгинохайрхан, 1-р хороолол","
1 хороолол Цамбад гал тогоо тусдаа 1 өрөө зарна.
Обой сольсон.
Зүүн харсан цонхтой.",https://www.unegui.mn/adv/8103306_1-khoroolol-tsambad-gal-togoo-dusdaa-1-oroo/,Паркет,1 тагттай,1990,Байхгүй,Вакум,9,Бүргэд,42.0 м²,8,Лизинггүй,2,Ашиглалтад орсон,7.0,43.0,,,1-р хороолол,,,,,,Сонгинохайрхан,1-р хороолол,,110.0,42.0,2.619047619047619
1064,1064,40,Шүрт өргөө хотхонд 2 өрөө байр,160 сая ₮,2024-03-11,17:14,8020697,,2 өрөө,"УБ — Баянзүрх, 14-р хороолол","
#БҮРЭН цутгамал.
#БЗД_14_Xopoo
✨16/10 давхарт
✨Баруун харсан 1 балкон, 2 цонхтой
✨Бүх үйлчилгээндээ ойрхон
✨Төвийн ус дулаан, цахилгаанд холбогдсон
✨Хүүхдийн тоглоомын талбайтай
✨Гадна машины зогсоол сайтай
✨4 талаасаа орц гарцтай",https://www.unegui.mn/adv/8020697_shurt-orgoo-khotkhond-2-oroo-bair-zarna/,Паркет,1 тагттай,2023,Байхгүй,Вакум,16,Бүргэд,47.6 м²,10,Банкны лизингтэй,3,Ашиглалтад орсон,7.0,41.0,,,"Жуков, Халдварт, Өгөөмөр",,,,,,Баянзүрх,14-р хороолол,,160.0,47.6,3.361344537815126
